統一編號,總機構統一編號,營業人名稱,營業地址,縣市,鄉鎮市區,里別,商圈分類,是否為金三角商圈,是否為東大門周邊,資本額,設立年份,組織別名稱,使用統一發票,是否開立發票,主要行業代號,主要行業名稱
92534805,,今天吃素御便當,花蓮縣花蓮市主商里博愛街１１０－１號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,5000.0,2023,獨資,N,0,561112,便當、自助餐店
27447594,,佩蒂宅有限公司,花蓮縣花蓮市主商里博愛街１３０號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,1000000.0,2004,有限公司,Y,1,475299,其他化粧品零售
31797426,,巴仕達義大利麵,花蓮縣花蓮市主商里博愛街１３２號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,50000.0,2013,獨資,Y,1,561115,餐廳
94196908,,新味醬油食品工廠,花蓮縣花蓮市主商里博愛街１３４號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,1000000.0,1977,獨資,Y,1,472920,調味料零售
31795840,,黑芭比企業,花蓮縣花蓮市主商里博愛街１４６號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2013,獨資,N,0,563199,其他飲料店
93054331,,初樂美學空間,花蓮縣花蓮市主商里博愛街１４６號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2024,獨資,N,0,962211,美甲美睫服務
61456224,,茉莉花美學會舘,花蓮縣花蓮市主商里博愛街１４６號２樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,100000.0,2026,獨資,N,0,475299,其他化粧品零售
94238533,83155731,政宗燒肉股份有限公司花蓮分公司,花蓮縣花蓮市主商里博愛街１４８―１號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,0.0,2023,本國公司設立之分公司,Y,1,561115,餐廳
92637751,,黑框活動企劃,花蓮縣花蓮市主商里博愛街１４８―２號２樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,100000.0,2023,獨資,N,0,969099,未分類其他個人服務
34887718,,富鼎實業,花蓮縣花蓮市主商里博愛街１５４號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,100000.0,2010,獨資,N,0,473214,真皮皮包、手提包零售
72817571,,尤大廚私房麵館,花蓮縣花蓮市主商里博愛街２４巷３７號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,100000.0,2017,獨資,N,0,561113,麵店、小吃店
91589788,,鼎鮮果菜行,花蓮縣花蓮市主商里博愛街３６號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,100000.0,2022,獨資,N,0,472111,蔬菜零售
91907257,,明美學,花蓮縣花蓮市主商里博愛街３８號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,28000.0,2022,獨資,N,0,962111,美髮院及髮廊
94172906,,育樂社,花蓮縣花蓮市主商里博愛街８０號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,2000000.0,1963,獨資,Y,1,476399,其他玩具及娛樂用品零售
87353780,,鬥旺咖啡烘焙坊,花蓮縣花蓮市主商里博愛街８２號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,230000.0,2021,獨資,N,0,561115,餐廳
93055535,,雅硯美學工作室,花蓮縣花蓮市主商里博愛街８４號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,100000.0,2024,獨資,N,0,962299,其他美容美體服務
94201108,,英美針車行,花蓮縣花蓮市主商里博愛街９０號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,4000.0,1977,獨資,N,0,464999,未分類其他機械器具批發
92537541,,嘎勒美髮工作室,花蓮縣花蓮市主商里博愛街９６號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,10000.0,2023,獨資,N,0,962111,美髮院及髮廊
37861347,,阿香虱目魚,花蓮縣花蓮市主商里福建街４４５號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,50000.0,2012,獨資,N,0,561113,麵店、小吃店
72850085,,中山選物販賣機,花蓮縣花蓮市主商里００１鄰中華路４７號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2018,獨資,N,0,932414,夾娃娃機店
60250786,,放羊的孩子企業社,花蓮縣花蓮市主商里００２鄰光復街２０號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,80000.0,2026,獨資,N,0,563114,飲酒店
60253088,,沐森禾院沙龍,花蓮縣花蓮市主商里００２鄰光復街２２號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2026,獨資,N,0,962111,美髮院及髮廊
92536058,,赤物餐飲企業,花蓮縣花蓮市主商里００２鄰光復街２４號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,1500000.0,2023,合夥,Y,1,561117,吃到飽餐廳
95214615,,洋齊餐飲企業,花蓮縣花蓮市主商里００２鄰光復街２４號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2025,獨資,Y,1,561115,餐廳
92635368,,甜心店家企業社,花蓮縣花蓮市主商里００３鄰光復街５５號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,100000.0,2023,獨資,N,0,487115,經營網路購物（服飾類商品）
54538014,,囍築生活傢俱館有限公司,花蓮縣花蓮市主商里００３鄰光復街５７號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,3600000.0,2013,有限公司,Y,1,474211,國產家用家具零售
94262189,,將門火鍋堂有限公司,花蓮縣花蓮市主商里００５鄰中華路５４號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,1000000.0,2023,有限公司,Y,1,561115,餐廳
60253361,,興龍樂園,花蓮縣花蓮市主商里００６鄰中正路５４１號１、２樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2026,獨資,N,0,932414,夾娃娃機店
82338494,24860042,寶勁國際有限公司花蓮一店,花蓮縣花蓮市主商里００６鄰中正路５４５號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,0.0,2019,其他,Y,1,473312,鞋類及其配件（真皮鞋類及其配件除外）零售
20066471,,愛美視光學眼鏡行,花蓮縣花蓮市主商里００６鄰中正路５４７號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,1997,獨資,Y,1,474412,眼鏡及其零配件零售
39951533,,谷慕斯小吃店,花蓮縣花蓮市主商里００６鄰博愛街１０８號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2014,獨資,Y,1,561115,餐廳
31588315,,花蓮縣原住民族生活產業協會,花蓮縣花蓮市主商里００６鄰博愛街１１６號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,3000.0,2011,其他,N,0,485217,手工藝品零售
60247875,,桃十八企業社,花蓮縣花蓮市主商里００６鄰博愛街１１６號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,30000.0,2025,獨資,N,0,473211,服裝零售
72898601,46121127,科訊工坊有限公司花忠店,花蓮縣花蓮市主商里００７鄰中正路４９８號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,0.0,2018,其他,Y,1,483212,手機及手機週邊零配件零售
92538746,,星鹿工作室,花蓮縣花蓮市主商里００７鄰博愛街１２０號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,50000.0,2023,獨資,N,0,561115,餐廳
92637422,,匠傳藝術工作坊,花蓮縣花蓮市主商里００７鄰博愛街１２６號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,100000.0,2023,獨資,Y,1,410099,其他建築工程
10665053,,歌羅日式髮藝,花蓮縣花蓮市主商里００７鄰博愛街１２６－１號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,3000.0,2008,獨資,N,0,962111,美髮院及髮廊
78047071,,萬安堂中藥舖,花蓮縣花蓮市主商里００８鄰中正路５１４號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,3000.0,1992,獨資,N,0,472935,青草零售
91596937,,伍壹肆小吃部,花蓮縣花蓮市主商里００８鄰中正路５１４號２樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,10000.0,2022,獨資,N,0,563114,飲酒店
30206541,,美準鐘錶眼鏡行,花蓮縣花蓮市主商里００９鄰中華路８７號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,50000.0,2010,獨資,N,0,474411,鐘錶及其零配件零售
87349230,,礎嚴選生活瓷器行,花蓮縣花蓮市主商里００９鄰博愛街８８號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,50000.0,2020,獨資,N,0,474927,陶瓷器皿及餐具零售
41010713,,晴天娃娃童裝,花蓮縣花蓮市主商里０１１鄰博愛街１００號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,100000.0,2014,獨資,N,0,473211,服裝零售
24626237,16071698,天加股份有限公司花蓮分公司,花蓮縣花蓮市主商里０１１鄰博愛街６８號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,0.0,2014,本國公司設立之分公司,Y,1,551012,旅館
92538470,,金星韓食館,花蓮縣花蓮市主商里０１１鄰博愛街８６號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,20000.0,2023,獨資,N,0,561115,餐廳
83237467,,新味貿易有限公司,花蓮縣花蓮市主商里０１３鄰博愛街５６號４樓之１,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,2000000.0,2020,有限公司,Y,1,454999,未分類其他食品批發
10696106,,水晶能量館,花蓮縣花蓮市主商里０１３鄰博愛街５６號４樓之２,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,150000.0,2008,獨資,N,0,485217,手工藝品零售
95210792,,玥影舞台服裝用品工作室,花蓮縣花蓮市主商里０１３鄰博愛街５６號７樓之３,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,249999.0,2025,獨資,N,0,773099,其他個人及家庭用品租賃
95210358,,海王子企業社,花蓮縣花蓮市主商里０１５鄰光復街１６號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2025,獨資,N,0,561115,餐廳
91596704,,韓粿蔬食,花蓮縣花蓮市主商里０１５鄰光復街２―１號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,30000.0,2022,獨資,N,0,561115,餐廳
85210034,,東尼斯美容養生館,花蓮縣花蓮市主商里０１６鄰福建街４３９號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2019,合夥,Y,1,475299,其他化粧品零售
41012070,,敏娜服飾行,花蓮縣花蓮市主商里０１７鄰光復街５６號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,50000.0,2014,獨資,N,0,473211,服裝零售
41008478,,采緹精品屋,花蓮縣花蓮市主商里０１７鄰光復街５６號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,249000.0,2014,獨資,Y,1,475299,其他化粧品零售
87350138,,存嶸商號,花蓮縣花蓮市主商里０１９鄰中華路２６號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,50000.0,2020,獨資,Y,1,563115,手搖飲店
60206086,,立康藥妝,花蓮縣花蓮市主商里０１９鄰中華路３４號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2025,獨資,Y,1,475112,西藥零售
82178948,,等一下服飾,花蓮縣花蓮市主商里０２２鄰中正路５５１巷１５號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,20000.0,2019,獨資,N,0,473999,未分類其他服飾品零售
60248945,,心蘋服飾企業,花蓮縣花蓮市主商里０２２鄰中正路５５１巷１９號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2025,獨資,N,0,473211,服裝零售
94247667,,療域股份有限公司,花蓮縣花蓮市主商里０２２鄰中正路５５１巷２１號２樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,1000.0,2023,股份有限公司,Y,1,561115,餐廳
92635064,,博愛燒肉工房,花蓮縣花蓮市主商里０２３鄰博愛街１３６號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2023,合夥,Y,1,561115,餐廳
96770028,,呷天下有限公司,花蓮縣花蓮市主商里０２３鄰博愛街１４４號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,2000000.0,2024,有限公司,Y,1,561113,麵店、小吃店
93049746,,麵屋心本店,花蓮縣花蓮市主商里０２３鄰博愛街１５０號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2024,獨資,N,0,561115,餐廳
37995752,,豪發投注站,花蓮縣花蓮市主商里１鄰中華路４７號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,3000.0,2013,獨資,N,0,920011,彩券銷售
99439003,,人體藝術精品館,花蓮縣花蓮市主商里１鄰中華路５３－１號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2004,獨資,N,0,473299,其他服裝及其配件零售
29131662,,阿思瑪麗景大飯店股份有限公司,花蓮縣花蓮市主商里１１鄰博愛街６８號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,60000000.0,2010,股份有限公司,Y,1,551012,旅館
92537628,,沐食堂,花蓮縣花蓮市主商里１１鄰博愛街７６號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,20000.0,2023,獨資,N,0,561115,餐廳
94833596,,光文社,花蓮縣花蓮市主商里１１鄰博愛街７８號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,9000.0,1984,獨資,Y,1,476111,文具零售
95215810,,極炙牛排,花蓮縣花蓮市主商里１５鄰福町路３１號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2025,獨資,Y,1,561115,餐廳
60245932,,豪味鍋物,花蓮縣花蓮市主商里１５鄰福町路３３號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,100000.0,2025,獨資,Y,1,561115,餐廳
93054613,,星星親子樂園選物販賣店,花蓮縣花蓮市主商里１５鄰福町路３５號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2024,獨資,N,0,932414,夾娃娃機店
37996210,,宇宙先進小百貨,花蓮縣花蓮市主商里１７鄰光復街５４號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,50000.0,2013,獨資,N,0,473215,皮包、手提包（真皮皮包、手提包除外）零售
94667082,,至寶金銀珠寶行,花蓮縣花蓮市主商里１８鄰光復街４２號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,150000.0,1976,獨資,Y,1,474511,金（銀）飾零售
94792477,,沙樂美電料廚具行,花蓮縣花蓮市主商里２鄰光復街２８號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,9000.0,1981,獨資,Y,1,474115,家用排油煙機零售
80595051,89430806,笑笑笑國際股份有限公司花蓮中正分公司,花蓮縣花蓮市主商里２２鄰中正路５３５號,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,0.0,2003,本國公司設立之分公司,Y,1,471112,直營連鎖式便利商店
49913670,,南法香頌坊,花蓮縣花蓮市主商里２２鄰中正路５５１巷１７號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,200000.0,2005,獨資,N,0,474999,未分類其他家用器具及用品零售
30206459,,耀沅企業社,花蓮縣花蓮市主商里２２鄰中正路５５１巷２１號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,10000.0,2010,獨資,N,0,473211,服裝零售
10060272,,石門舊書舖子,花蓮縣花蓮市主商里３鄰光復街５７號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,3000.0,2007,獨資,N,0,485399,其他中古商品（汽機車及其零配件除外）零售
00025771,,綺鑫有限公司,花蓮縣花蓮市主商里５鄰中華路５６號１樓,花蓮縣,花蓮市,主商里,金三角與東大門核心交會商圈,是,是,300000.0,2024,有限公司,Y,1,473212,內衣零售
